#Aplicación,Importe,Tercero,Nombre Ter.,Texto Libre
2016 0101G 93300 62200,1872.5,B76646983,"ENERGIAS LIMPIAS Y RENOVABLES, S.L.",SUMINISTRO DE KIT SOLAR DIRIGIDO AL CONSUMO ENERGÉTICO DE ALARMA DE SEGURIDAD DEL EDIF.MPAL ANTIGUO COLEGIO EL BOLICHE
2016 0201B 15220 60900,12884.32,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 03/16. ACONDICIONAMIENTO LADERA Y ENTORNO EDIF. 37 VP DEL ARU DE CUARTERIA DE MATA EN EL POLVORÍN. CERTIF. Nº4
2016 0201B 15220 60900,505.94,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 03/16. ACONDICIONAMIENTO LADERA Y ENTORNO EDIF. 37 VP DEL ARU DE CUARTERIA DE MATA EN EL POLVORÍN. CERTIF. Nº4
2016 0201A 15101 62200,93714.71,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 03/2016. INFORME DE CONTROL DE CALIDAD. LABETEC. INGENIERIA. URBANISMO.
2016 0201A 15101 62200,8090.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 03/2016. SUMINISTRO E INSTALACIÓN DE MAMPARA DIVERSOS MÓDULOS. URBANISMO.
2016 0201A 15101 62200,3745,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 03/2016. FINALIZACIÓN PABELLÓN DEPORTIVO CONO SUR/ MOSTRADOR RECEPCIÓN. URBANISMO.
2016 0201A 15101 60900,3852.27,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 PROY. CAFETERIA Y BAÑOS EN EL PARQUE DEPORTIVO DEL ESTADIO INSULAR CERT.Nº 2 (CC1534)5.59% GESTION.URB
2016 0201A 15101 60900,11361.03,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C.03/2016 PROY. DE PARQUE DEPORTIVO ESTADIO INSULAR MOD. CERT.LIQUIDACION CC1450 5.59%GESTION 1%COOR.URB.
2016 0201A 15101 60900,6303.3,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 PROYECTO DE CAFETERIA BAÑOS PARQUE DEPORTIVO ESTADIO INSULAR CERT. Nº 1 CC1534 GESTION COORD SEG.S.URB
2016 0201A 15101 60900,8560,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 PARQUE DEPORTIVO ESTADIO INSULAR UD DIRECCION Y GESTION PROCESO DE EJECUCION PROY.CREATIVO P. URB.
2016 0201A 15101 60900,5000,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 PARQUE DEPORTIVO ESTADIO INSULAR UD DIRECCION Y GESTION PROCESO EJECUCION PROY.CREATIVO PARQUE . URB.
2016 0201A 15101 60900,2081.79,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 PARQUE DEPORTIVO ESTADIO INSULAR UD DIRECCION Y GESTION PROCESO EJECUCION PROY.CREATIVO PARQUE . URB.
2016 0201A 15101 60900,17250,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.03/16 ESTUDIO DE MOVILIDAD PARA EL PLAN ESPECIAL DE ORDENACION DEL SISTEMA GRAL ESPACIOS LIBRES BARRANCO
2016 0201B 15210 68200,476.26,52838279B,ANTONIO YAPCI NAVARRO BETANCOR,EXP. R.C. 03/16. SERV. COORDINACIÓN Y SEGURIDAD Y SALUD FASE EJEC. OBRAS 37 VVDAS. VPO DEL ARU CUARTERIA DE MATA.
2016 0402B 16000 60900,611.48,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,OBRAS DE AMPLIACIÓN DE LA RED DE SANEAMIENTO EN PICO VIENTO: REDACCIÓN DEL PLAN DE SEGURIDAD Y SALUD.- AGUAS.-
2016 0101G 93300 62200,3945.83,A35399179,"SEGURIDAD INTEGRAL CANARIA, S.A.",SUM. E INSTALACION DE ALARMA EN EL ANTIGUO COLEGIO EL BOLICHE. PATRIMONIO.-
2016 0201A 15103 60900,158.47,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO EN LA C/TRASERA GUADIANA DIRECCION Y COORDINAC.CERT.Nº1."
2016 0201A 15103 61900,11911.23,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIEND. DIRECC. OBRAS DEL PLAN DE COOPERACION COORD. SEGURIDAD SALUD PROY. REPAV.CALZADAS D. VEGUETA CERT.1º URB.-
2016 0201A 15103 60900,2986.96,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. Nº1.ENCOM. DIRECC. OBRAS PLAN  COOP. COORD. SEG. SALUD REDACCION PLANES DE SEGURIDAD PROY.CONTENC. ALAMO S.NICOLAS
2016 0201A 15103 61900,11113.45,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC.DIRECC. OBRAS PLAN DE COOPERACION COORD.SEGURIDAD Y SALUD REDACC. EJE 2016 PROY. D. TAMARACEITE S.LORENZO CERT.Nº1
2016 0201A 15103 60900,1656.5,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA DIRECC. OBRAS PLAN DE COOP. COORD.SEGURIDAD Y SALUD REDACCION PROY.URB.C/ TRASERA GUADIANA CERT.2.URB
2016 0201A 15103 60900,745.22,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.1 ENCOM. DIRECC. OBRAS PLAN COOPERACION COORD. SEG. SALUD REDACC. PLANES DE SEG.EJE.2016PROY. ESCALERA CONEXPILETAS
2016 0201A 15103 60900,1266.22,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC. DIRECC. OBRAS PLAN DE COOP. COORD. DE SEGURIDAD SALUD REDACC. EJ.2016 PROY. ACOND.BARRANCO GUINIGUADA CERT.1.URB.
2016 0201A 15103 61900,254.61,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC. DIRECC. OBRAS PLAN COOP. COORD. SEG. SALUD Y REDACCION EJE. 2016 PROY. MEJORA ACCES. URB. DIVINA PASTORA CERT.2 URB
2016 0201A 15103 60900,248.48,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC. DIRECC. OBRA PLAN COOP. COORD. SEGURIDAD SALUD REDACCION PLANES DE SEGURIDAD EJ.2016 PROY.C/ ALBAREDA
2016 0201A 15103 63200,170.15,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº2 ENCOM.DIRECC. OBRAS PLAN COOP. COORD. SEGURIDAD SALUD REDACC. PLANES SEG-EJ.2016 OBRAS OFIC. MPALES.ESCALERITA
2016 0201A 15103 63200,145.69,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº 1ENCOM. DIRECC. OBRAS PLAN COOP. SEGURIDAD SALUD REDACC. PLANES SEGURIDAD EJE. 2016 OFICINAS MPALES.ESCALERITAS
2016 0101G 13200 62500,2096.38,B76210632,ELECTRIMEGA S.L.U.,"SUM. MONITOR DE 55"""" LG MODELO 55SN3BB PARA CEMELPA. PATRIMONIO.-"
2016 0101G 93300 62200,12257,B35599208,"ALUMINIOS LA GALERA, S.L.",REPARACION DE LA ESCALERA DE EMERGENCIA DEL EDIFICIO DE LA JEFATURA DE LA POLICIA LOCAL EN MILLER BAJO. PATRIMONIO.
2016 0101G 13600 62500,4344.91,A15017163,"CARROCERA CASTROSUA, S.A.","SUM. ESTRUCTURA METALICA PARA LAS BOTELLAS DE OXIGENO DEL S.E.I.S., PROTECCION CIVIL. PATRIMONIO.-"
2016 0101G 93300 62200,857.99,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUT.FRA.EMIT-75. REPARACIÓN DE LA ESCALERA EMERGENCIA DEL EDIFICIO DE LA JEFATURA DE POLICÍA LOCAL EN MILLER BAJO
2016 0101G 13600 62500,304.14,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUT. FRA.Nº D 326/16. SUM. ESTRUCTURA METÁLICA PARA BOTELLAS DE OXÍGENO DEL S.E.I.S.  Y PROTECC. CIVIL
2016 0201A 15101 60900,21440.54,B35897610,CONSTRUCTORA LANTIGUA E HIJOS S.L.,MEJORA DE LA SEGURIDAD DEL CARRIL BICI C/ SECRETARIO PADILLA OLOF PALME Y DIDEROT. URBANISMO.
2016 0201A 15101 60900,14629.29,B35897610,CONSTRUCTORA LANTIGUA E HIJOS S.L.,MEJORA DE SEGURIDAD DEL CARRIL BICI C/ SECRETARIO PADILLA OLOF PALME Y DIDEROT. URBANISMO.
2016 0201A 15103 61900,5069.87,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROY. REPAVIMENTACIÓN DISTRITO ISLETA, PUERTO, GUANARTEME Y DIST. CENTRO. DIRECCIÓN Y COORDINAC. CERTIF. Nº1. URBANISMO."
2016 0502E 92400 62300,200.09,B35899020,"FERRETERIA GUAYARMINA, S.L.",SUMINISTRO DE UN TALADRO AUTORNILLADOR UTILIZACION POR EL PERSONAL DE LA CUADRILLA MANT. D. CIUDAD ALTA.
2016 0201A 15103 60900,4636.68,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO DE OBRAS ORDINARIAS Y MURO DE CONTENCION EN C/ALAMO  S. NICOLAS."
2016 0201A 15103 60900,2098.3,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO DE OBRAS DE URBANIZAC. C/TRASERA GUADIANA"""". URBANISMO."
2016 0201A 15103 60900,4185.65,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO DE OBRAS DE ACONDICIONAMIENTO BARRANCO GUINIGUADA"""".URBANISMO."
2016 0201A 15103 60900,2012.52,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO DE PLAZA ENTRE LAS C/ALBAREDA, ALFRED JONES Y DIEGO ORDAZ. URBANISMO."
2016 0201A 15103 60900,1524.74,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD """"PROYECTO ESCALERAS CONEXION BARRIO DE PILETAS-CIUDAD DEL CAMPO.URBANISMO."
2016 0601A 49100 64100,105.93,B35767417,INVENTIA PLUS S.L.,ADQUISICIÓN DE LICENCIA POR UN AÑO DE APPLE DEVELOPER PROGRAM.- NUEVAS TECNOLOGÍAS.-
2016 0201B 15210 68200,55907.48,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIF. Nº2 PROY. REHABILITACIÓN BLOQUE 7 C/PLAZA OBISPO FRÍAS Y BLOQUE 8 C/IGNACIA DE LARA, ACONDICIONAM. ESPACIO LIBRE"
2016 0201B 15210 68200,2585.84,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"DIRECCIÓN Y COORD. CERTIF. Nº2 PROY. REHABIL. BLOQUE 7 C/PZA. OBISPO FRÍAS Y 8 C/IGNACIA LARA, ACONDIC. ESPACIO LIBRE."
2016 0201B 15210 68200,38070.92,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIF. Nº2 PROYECTO REHABILITACIÓN BLOQUE 12 C/JUAN RODRÍGUEZ QUEGLES. VIVIENDA.
2016 0201A 15103 60900,10492.32,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº2. PROY. OBRAS ORDINARIAS Y MURO DE CONTENCIÓN EN C/ÁLAMO BARRIO DE SAN NICOLÁS.
2016 0201B 15210 68200,1699.8,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,COORDINACIÓN Y SEGURIDAD  DE LA CERTIF. Nº2 PROYECTO REHABILITACIÓN BLOQUE 12 C/JUAN RODRÍGUEZ QUEGLES. VIVIENDA.
2016 0201A 15103 63200,1073.82,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº1 PROYECTO DE ACONDICIONAMIENTO LOCAL PARA OFICINAS MUNICIPALES.
2016 0101G 93300 62200,5692.4,B35069467,"CLIMACINOX TECNICA DEL AIRE, S.L.",SUSTITUCION DE 2 UNIDADES DE EQUIPOS GENERAL EN LA ALCALDIA
2016 0901A 23100 62500,17870,B35217546,"COMERCIAL ATLANTICO NORTE, S.L.",SUMINISTRO DE MOBILIARIO PARA EQUIPAMIENTO DE VIVIENDA DE INCLUSION SOCIAL PARA PERSONAS SIN HOGAR. SERV.SOCIALES.
2016 0201A 15101 60900,13924.05,B35897610,CONSTRUCTORA LANTIGUA E HIJOS S.L.,MEJORA DE LA SEGURIDAD DEL CARRIL BICI DE C/ SECRETARIO PADILLA OLOF PALME Y DIDEROT CER.3ª ULTIMA. URBANISMO
2016 0101G 93300 62500,202.7,A28017895,"EL CORTE INGLES,S.A.",SUMINISTRO DE CAFETERA LECHERA CAMARERA Y MICROONDAS ALCALDIA.
2016 0801E 13600 62300,18714.3,B35956663,"PROTECCION TECNICA INTEGRAL, S.L.",SUMINISTRO DE DOS CAMARAS TECNICAS EVOLUTION 6000 STREME MAS ACCESORIOS SERV. EXTINCION DE INCENDIOS SALVAMENTO.
2016 0502B 92400 62600,2134.65,B35712678,KANARINOLTA S.L.,"SUM. MÁQUINA FOTOCOPIADORA  KONICA MINOLTA BH C258, MÁS MESA Y ALIMENTADOR DE DOCUMENTOS PARA LA CONCEJ. DIST. VEGUETA"
2016 0201A 15103 63200,3383.28,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROY. ACONDICIONAMIENTO OFICINAS MPALES. DEL ANTIGUO MERCADO DE ESCALERITAS. REDACCIÓN PLAN SEGURIDAD Y SALUD.
2016 0201A 15103 63200,3835.71,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCIÓN DEL PLAN DE SEGURIDAD Y SALUD. PROY. DE ACONDICIONAMIENTO LOCAL PARA OFICINAS MUNICIPALES.
2016 0201B 15210 68200,36914.9,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIF. Nº1 PROY. REHABILITACIÓN BLOQUE 7 C/OBISPO FRÍAS Y BLOQUE 8 C/IGNACIA DE LARA. INCLUIDOS EN ARRU ESCALERITAS.
2016 0201B 15210 68200,15137,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIF. Nº1 PROYECTO REHABILITACIÓN BLOQUE 12 EN CALLE JUAN RODRÍGUEZ QUEGLES.
2016 0201B 15210 68200,1707.39,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº1 PROY. REHABILITACIÓN BLOQUE 7 C/OBISPO FRÍAS Y BLOQUE 8 C/IGNACIA DE LARA.
2016 0201B 15210 68200,1958.15,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PLAN DE SEGURIDAD Y SALUD DEL PROY. REHABILITACIÓN BLOQUE 12 EN LA CALLE JUAN RODRÍGUEZ QUEGLES.
2016 0201B 15210 68200,675.84,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN DE LA CERTIFICACIÓN Nº1 DEL PROYECTO REHABILITACIÓN BLOQUE 12 EN C/JUAN RODRÍGUEZ QUEGLES.
2016 0101G 93300 62200,1915.84,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUTORREPERC. OBRA ACONDICIONAMIENTO ACÚSTICO OFICINA DE ATENCIÓN AL CONTRIBUYENTE EDIFICIO MUNICIPAL DEL METROPOL.
2016 0502D 92400 62500,7994.35,B35079581,"COMERCIAL INSULAR DE MAQUINARIA, S.L.","ADQ. SEÑALES, TRIPODES Y VALLAS. DIST. ISLETA PUERTO GUANARTEME.-"
2016 0302C 17000 61900,4838.54,B35008937,PERESTELO S.L.,SUM. Y MONTAJE 3 COMPUERTAS TIPO FLOOD GATES  PARA LOS BALNEARIOS Y SERVICIOS SALVAMENTO DE LA PLAYA LAS CANTERAS.
2016 0101G 93300 62200,27369.09,B35320340,AISLAMIENTOS TERMO-ACUSTICOS CANARIOS SL,ACONDICIONAMIENTO ACÚSTICO EN LA OFICINA DE ATENCIÓN AL CONTRIBUYENTE EN EL EDIFICIO MUNICIPAL METROPOL.
2016 0201A 15103 61900,64.25,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION Y COORDINAC. CERT.Nº1. PROYECTO DE MEJORA DE LA ACCESIBILIDAD DE LA URBANIZAC. DIVINA PASTORA. URBANISMO.
2016 0402B 16000 61900,104.82,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC. ELABORAC EJEC. PROY. ACONDIC.  ACCESOS  DEPOSITO TORMENTAS DE CICER IFASE 4% DIR. OBRAS REDACCION 1% COOR.SEG.AGUAS
2016 0402B 16000 61900,2509,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ELABORACION EJEC. PROY. ACONDIC. DE ACCESOS DEPOSITO DE TORMENTAS CICER IFASE DIR. OBRAS RED PLAN SEG.S.AGUAS
2016 0402B 16000 61900,40495.89,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.1ENC. ELAB. Y EJEC. PROY. OBRAS DE REPOS DE RED SANEAMIENTO ISLETA DIRECC. OBRA REDAC. PLAN SEG. COOR .SALUD.AGUAS.
2016 0402B 16000 61900,1849.75,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENC.  ELAB. Y EJEC. PROY. OBRAS DE REPOS DE RED SANEAMIENTO ISLETA 4% DIRECC. OBRA REDAC. PLAN SEG. 1%COOR .SALUD.AGUAS.
2016 0402B 16000 61900,488.1,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. 1º ENCOM. ELABORAC. EJEC. PROY. CONEX.PROV. COLECTOR  AGUAS PLUVIALES PATERNA 4% DIREC. OBRAS 1% COORD. SEG.AGUAS.
2016 0402B 16000 61900,12429.92,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. 1º ENCOM. ELABORAC. EJEC. PROY. CONEX.PROV. COLECTOR  AGUAS PLUVIALES PATERNA . DIREC. OBRAS.COORD. SEG.AGUAS.
2016 0402B 16000 61900,15326.72,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.1. EC ELABORAC. EJEC. PROY. OBRAS REPOS. MEJORA  RED SANEAM. TAMARACEITE TENOYA CASA AYALA DIREC COORD.. AGUAS
2016 0402B 16000 61900,631.46,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.1. EC ELABORAC. EJEC. PROY. OBRAS REPOS. MEJORA  RED SANEAM. TAMARACEITE TENOYA CASA AYALA DIREC.4% COORD.1%. AGUA.
2016 0201B 15210 68200,1309.08,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO REHABILITACIÓN BLOQUE 14 C/JUAN RGUEZ QUEQLES, ÁREA REHABILITACIÓN INTEGRAL ESCALERITAS REDACC.PLAN SEG. SALUD"
2016 0201A 15320 61900,1284.2,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACIÓN CALZADAS EN CALLES DEL DISTRITO TAMARACEITE SAN LORENZO TENOYA. BARRIO EL ZARDO.
2016 0201A 15320 61900,583.47,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACIÓN DEL CAMINO DE LOS LAGARES. REDACCIÓN DEL PLAN DE SEGURIDAD Y SALUD.
2016 0201A 15320 61900,1637.24,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS CALLES DEL DISTRITO CIUDAD ALTA, BARRIOS DE LA FERIA Y LA MINILLA."
2016 0201A 15320 61900,1427.42,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACIÓN DE LA GC-111 ENTRE CRUZ DEL INGLÉS Y EL LÍMITE DEL TÉRMINO MUNICIPAL.
2016 0201A 15320 61900,1500.15,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN DE CALZADAS EN CALLES DEL DISTRITO VEGUETA, CONO SUR Y TAFIRA. BARRIOS VDE VEGUETA Y MARZAGÁN."
2016 0201A 15320 61900,1641.64,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CONTRATACIÓN, EJEC., DIRECC. OBRAS REPAVIMENTACIÓN CALZADAS CALLES DIST. CENTRO, BARRIOS FINCAS UNIDAS Y LOMO APOLINARIO"
2016 0201A 15320 61900,1288.19,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CONTRATACIÓN, EJEC., DIRECCIÓN OBRA Y GESTIÓN PROY.: REPAVIMENT. CALZADAS CALLES DIST. VEGUETA CONO SUR Y TAFIRA."
2016 0201A 15320 61900,1853.5,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS EN CALLES DEL DISTRITO CIUDAD ALTA, BARRIO SCHAMANN."
2016 0201A 15320 61900,756.3,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: PEATONAL ENTRE LAS CALLES PINTOR PEPE DÁMASO Y GUTIÉRREZ MELLADO, J.A. REDACCIÓN PLAN SEGURIDAD Y SALUD."
2016 0201A 15320 61900,1586.65,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACIÓN CALZADAS CALLES DEL DISTRITO CENTRO BARRIOS ALCARAVANERAS Y CIUDAD JARDÍN.
2016 0502E 92400 62300,324.99,B35899020,"FERRETERIA GUAYARMINA, S.L.",SUM. DE UN TALADRO GRANDE DE PIE. DISTRITO CIUDAD ALTA.
2016 0502E 92400 62300,102.24,B35899020,"FERRETERIA GUAYARMINA, S.L.",SUMINISTRO DE UNA CARRETILLA DE ALMACÉN PARA SU UTILIZACIÓN EN LAS TAREAS DEL PERSONAL CUADRILLA MANTTO. DEL DISTRITO.
2016 0801E 13600 62900,19251.01,B35226166,"TELYCAN, S.L.",SUMINISTRO DE TERMINALES PORTATILES DE RADIOCOMUNICACION TETRA MOTOROLA MTP3250 SERV. EXTINCION DE INCENDIOS Y SALV.
2016 0101G 93300 62200,22993.48,43288988K,JUAN ANTONIO PEÑA VEGA,ACONDICIONAMIENTO DE BAÑOS DEL JUAN PABLO II. PATRIMONIO.
2016 0101G 93300 62200,1609.54,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIG AUTOREP. FACT. RECTEMIT-453 DE 24/10/16.ACONDICION. BAÑOS EN EL PARQUE JUAN PABLO II.- PATRIMONIO.-
2016 0201A 15320 61900,3411.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS DISTRITOS CENTRO Y VEGUETA, CONO SUR Y TAFIRA. AÑO 2015."
2016 0201A 15320 61900,3198.85,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS DISTRITO ISLETA, PUERTO, GUANARTEME. AÑO 2015."
2016 0201A 15320 61900,5093.01,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN EN DIVERSAS CALLES DEL DIST. CIUDAD ALTA E ISLETA, PUERTO, GUANARTEME. AÑO 2016."
2016 0201A 15320 61900,2333.83,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS CALLES DEL DISTRITO CENTRO, BARRIOS CANALEJAS Y TRIANA."
2016 0201A 15320 61900,4141.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN CALZADAS CALLES DEL DISTRITO VEGUETA, CONO SUR Y TAFIRA. AÑO 2016."
2016 0201A 15320 61900,2061.96,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CONTRATACIÓN, EJEC., DIRECCIÓN OBRAS Y GESTIÓN PROY.: REPAVIMENT. CALZADAS CALLES DIST. TAMARACEITE- SAN LORENZO-TENOYA"
2016 0801E 13600 60900,6450.96,A35009711,"EMPRESA MIXTA  DE AGUAS DE LAS PALMAS,S.A",SUM. PARA INSTALACIÓN DE HIDRANTES EN LOS NÚMEROS 47 Y 65 DE LA CALLE TARTAGO PARA EL S.E.I.S.
2016 0201A 15101 60900,10824,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA PARA REALIZACIÓN DEL PROYECTO DE URBANIZACIÓN DEL PLAN PARCIAL SALTO DEL NEGRO (UZI-13).-
2016 0201B 15210 68200,2749.6,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCIÓN PLAN DE SEGURIDAD Y SALUD DEL PROYECTO REHABILITACIÓN BLOQUE 6 Y ACOND. ESPACIO LIBRE ENTREBLOQUES 5 Y 6.-
